,timestamp,rurality,s1 score,s2 score,s3 score,uw gamsat,w gamsat,offer uni,offer uni gpa,offer uni gamsat,offer uni place type,offer uni preference,interviewed?,interview uni,interview uni gpa,interview uni gamsat,places selected,interview uni preference,deakin bonus,anu bonus,mq bonus (gpa),casper quartile,uq rmp tier,uq type,gemsas over other?,interview opinion,notes,year,interview prep hours,other rejections,status
134,10/27/2022 12:46:41,Non-Rural,58,73,75,68.66666667,70.25,Macquarie University,6.91,70.25,FFP,6.0,No,The University of Queensland,7.0,68.66666667,CSP Only,2.0,0,2,0,,Tier 3,,Unsure,Unsure,"
",2022,,,
135,10/27/2022 12:47:03,Rural,65,52,57,58.0,57.75,The University of Queensland,6.0,58.0,CSP,2.0,No,Griffith University,5.9,57.75,All,1.0,0,0,0,,Tier 2,RMP,Yes,Poorly,"RMP Applicant
",2022,,,
136,10/27/2022 12:47:21,Non-Rural,76,65,82,74.33333333,76.25,The University of Melbourne,6.589,74.33333333,CSP,1.0,Yes,,,,,,6,0,0,2nd,,,Yes,Unsure,"
",2022,,,
137,10/27/2022 12:48:51,Non-Rural,69,58,71,66.0,67.25,,,,,,,The University of Queensland,6.8533,66.0,All,1.0,0,0,0,,Tier 3,,,Very well,"Rmp applicant- tier 3
",2022,,,
138,10/27/2022 12:51:20,Non-Rural,60,72,70,67.33333333,68.0,,,,,,,The University of Melbourne,7.0,67.33333333,CSP & BMP Only,1.0,2,0,0,,,,,Unsure,"
",2022,,,
139,10/27/2022 12:52:20,Rural,61,57,59,59.0,59.0,,,,,,,The University of Wollongong,5.5,59.0,All,1.0,8,0,5,1st,,,,Unsure,"Portfolio average
",2022,,,
140,10/27/2022 12:52:51,Non-Rural,59,82,73,71.33333333,71.75,The University of Melbourne,7.0,71.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Poorly,"
",2022,,,
141,10/27/2022 12:55:02,Rural,52,57,70,59.66666667,62.25,Deakin University,5.417,62.25,BMP,1.0,Yes,,,,,,8,0,0,,,,Yes,Well,"Being a hospital pharmacist for a few years helped significantly for interview questions.
",2022,,,
142,10/27/2022 12:56:24,Rural,69,70,54,64.33333333,61.75,The University of Notre Dame Fremantle,6.1,64.33333333,BMP,2.0,No,Deakin University,6.1,61.75,CSP & BMP Only,1.0,8,0,0,,,,Unsure,Well,"
",2022,,,
143,10/27/2022 12:58:15,Non-Rural,74,68,80,74.0,75.5,Griffith University,6.448,75.5,CSP,2.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
144,10/27/2022 13:02:18,Rural,62,68,98,76.0,81.5,The University of Melbourne,7.0,76.0,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Very well,"
",2022,,,
145,10/27/2022 13:03:24,Non-Rural,68,64,81,71.0,73.5,Griffith University,6.958,73.5,CSP,2.0,No,The University of Queensland,6.99,71.0,CSP & BMP Only,1.0,0,0,0,,,,Yes,Unsure,"
",2022,,,
146,10/27/2022 13:04:07,Non-Rural,71,74,66,70.33333333,69.25,The University of Notre Dame Sydney,6.81,70.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Very well,"
",2022,,,
147,10/27/2022 13:04:55,Rural,53,64,50,55.66666667,54.25,The University of Notre Dame Sydney,5.5,55.66666667,FFP,1.0,Yes,,,,,,2,0,0,2nd,,,Yes,Unsure,"Pretty strong portfolio and MM2 background
",2022,,,
148,10/27/2022 13:06:27,Non-Rural,67,68,77,70.66666667,72.25,The University of Queensland,7.0,70.66666667,CSP,3.0,Yes,,,,,,0,2,0,,,Metro,Yes,Well,"
",2022,,,
149,10/27/2022 13:08:43,Rural,62,70,78,70.0,72.0,The University of Melbourne,7.0,70.0,CSP,1.0,Yes,,,,,,8,0,0,,Tier 2,,Yes,Unsure,"
",2022,,,
150,10/27/2022 13:09:09,Non-Rural,58,64,79,67.0,70.0,Griffith University,6.979,70.0,CSP,1.0,Yes,,,,,,2,0,0,,,,Unsure,Well,"
",2022,,,
151,10/27/2022 13:09:17,Non-Rural,71,81,75,75.66666667,75.5,Deakin University,6.885,75.5,BMP,1.0,Yes,,,,,,6,0,0,,,,Yes,Poorly,"
",2022,,,
152,10/27/2022 13:09:43,Non-Rural,70,72,68,70.0,69.5,,,,,,,The University of Queensland,7.0,70.0,CSP Only,1.0,0,0,0,,,,,Very well,"
",2022,,,
153,10/27/2022 13:16:47,Non-Rural,65,65,67,65.66666667,66.0,The University of Wollongong,5.5,66.0,CSP,2.0,Yes,,,,,,0,0,0,4th,,,Yes,Unsure,"Above average portfolio
",2022,,,
154,10/27/2022 13:20:02,Non-Rural,65,73,69,69.0,69.0,Macquarie University,6.744,69.0,FFP,2.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
155,10/27/2022 13:21:32,Rural,70,68,66,68.0,67.5,Deakin University,6.12,67.5,CSP,1.0,Yes,,,,,,14,0,0,,,,Unsure,Well,"RURAL TRAINING STREAM
",2022,,,
156,10/27/2022 13:22:07,Non-Rural,70,66,70,68.66666667,69.0,,,,,,,Macquarie University,6.5,69.0,All,6.0,0,0,0,,,,,Unsure,"
",2022,,,
157,10/27/2022 13:22:41,Non-Rural,75,81,58,71.33333333,68.0,The University of Melbourne,6.96,71.33333333,CSP,1.0,Yes,,,,,,4,0,0,,,,Unsure,Unsure,"
",2022,,,
158,10/27/2022 13:23:06,Rural,63,64,69,65.33333333,66.25,,,,,,,Griffith University,6.16,66.25,All,2.0,12,0,0,,Tier 1,,,Well,"
",2022,,,
159,10/27/2022 13:25:27,Non-Rural,78,80,58,72.0,68.5,The University of Wollongong,5.5,68.5,CSP,1.0,Yes,,,,,,0,0,0,1st,,,Unsure,Unsure,"
",2022,,,
160,10/27/2022 13:30:14,Non-Rural,62,73,69,68.0,68.25,Deakin University,6.885,68.25,CSP,1.0,Yes,,,,,,4,0,0,1st,,,Yes,Well,"
",2022,,,
161,10/27/2022 13:32:02,Non-Rural,68,72,77,72.33333333,73.5,Griffith University,7.0,73.5,CSP,1.0,Yes,,,,,,2,0,0,,,,Unsure,Well,"
",2022,,,
162,10/27/2022 13:32:10,Rural,72,86,66,74.66666667,72.5,Griffith University,5.573,72.5,BMP,2.0,Yes,,,,,,8,0,0,,,,Yes,Unsure,"
",2022,,,
163,10/27/2022 13:32:59,Non-Rural,69,80,81,76.66666667,77.75,The University of Melbourne,6.888,76.66666667,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Very poorly,"
",2022,,,
164,10/27/2022 13:35:37,Rural,68,67,59,64.66666667,63.25,The University of Queensland,5.8,64.66666667,BMP,2.0,No,The University of Wollongong,5.5,63.25,CSP & BMP Only,1.0,0,0,0,3rd,Tier 2,RMP,No,Well,"
",2022,,,
165,10/27/2022 13:37:25,Non-Rural,67,66,89,74.0,77.75,The University of Melbourne,7.0,74.0,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Poorly,"
",2022,,,
166,10/27/2022 13:40:02,Non-Rural,70,74,59,67.66666667,65.5,,,,,,,The University of Queensland,7.0,67.66666667,CSP & BMP Only,1.0,0,0,0,,,,,Poorly,"
",2022,,,
167,10/27/2022 13:44:29,Rural,65,64,77,68.66666667,70.75,Deakin University,6.953,70.75,CSP,1.0,Yes,,,,,,14,0,0,,,,Yes,Very poorly,"Rural Training Stream applicant
",2022,,,
168,10/27/2022 13:46:33,Non-Rural,68,61,77,68.66666667,70.75,The University of Melbourne,6.565,68.66666667,CSP,3.0,No,The University of Wollongong,5.5,70.75,All,2.0,0,2,0,3rd,,,Yes,Unsure,"
",2022,,,
169,10/27/2022 13:49:15,Non-Rural,66,62,73,67.0,68.5,,,,,,,The University of Queensland,7.0,67.0,All,2.0,0,4,0,,Tier 3,,,Unsure,"
",2022,,,
170,10/27/2022 13:52:15,Non-Rural,65,70,67,67.33333333,67.25,The University of Notre Dame Fremantle,6.18,67.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"WA resident, portfolio strongish for my age, personal statement and portfolio written well in my opinion. Not stacked with volunteering etc, more just personal experiences that I could apply to being a doctor.
",2022,,,
171,10/27/2022 13:54:32,Rural,57,67,83,69.0,72.5,Griffith University,6.93,72.5,BMP,1.0,Yes,,,,,,0,0,0,,,,Yes,Poorly,"
",2022,,,
172,10/27/2022 14:00:04,Non-Rural,65,70,91,75.33333333,79.25,Griffith University,5.6,79.25,BMP,2.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
173,10/27/2022 14:02:01,Non-Rural,62,74,70,68.66666667,69.0,The University of Melbourne,6.53,68.66666667,FFP,2.0,No,Macquarie University,6.73,69.0,All,1.0,0,0,3,,,,Yes,Well,"
",2022,,,
174,10/27/2022 14:02:37,Non-Rural,61,79,62,67.33333333,66.0,The University of Melbourne,7.0,67.33333333,CSP,3.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
175,10/27/2022 14:05:33,Non-Rural,71,72,68,70.33333333,69.75,The University of Melbourne,6.923,70.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"GAM
",2022,,,
176,10/27/2022 14:08:34,Rural,68,67,56,63.66666667,61.75,The University of Queensland,7.0,63.66666667,CSP,1.0,Yes,,,,,,0,0,0,,Tier 1,RMP,Yes,Well,"
",2022,,,
177,10/27/2022 14:14:31,Rural,63,55,81,66.33333333,70.0,Deakin University,6.7,70.0,BMP,1.0,Yes,,,,,,4,0,0,,,,Yes,Poorly,"
",2022,,,
178,10/27/2022 14:20:24,Non-Rural,65,75,92,77.33333333,81.0,The University of Melbourne,6.9,77.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,No,Unsure,"
",2022,,,
179,10/27/2022 14:25:26,Rural,72,71,79,74.0,75.25,The University of Melbourne,6.75,74.0,BMP,2.0,No,Deakin University,7.0,75.25,All,1.0,6,0,3,,Tier 2,,No,Well,"
",2022,,,
180,10/27/2022 14:27:12,Non-Rural,66,73,69,69.33333333,69.25,The University of Melbourne,6.9,69.33333333,CSP,2.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
181,10/27/2022 14:31:35,Non-Rural,70,74,68,70.66666667,70.0,Australian National University,6.878,70.0,CSP,1.0,Yes,,,,,,2,2,0,,,,Yes,Well,"N/A
",2022,,,
182,10/27/2022 14:33:16,Rural,68,93,57,72.66666667,68.75,The University of Queensland,6.885,72.66666667,CSP,1.0,Yes,,,,,,2,0,0,,,Metro,Yes,Unsure,"
",2022,,,
183,10/27/2022 14:41:42,Non-Rural,60,59,73,64.0,66.25,,,,,,,The University of Western Australia,7.0,66.25,CSP Only,5.0,0,0,0,,,,,Unsure,"
",2022,,,
184,10/27/2022 14:43:21,Non-Rural,67,77,78,74.0,75.0,The University of Western Australia,6.583,75.0,CSP,2.0,Yes,,,,,,2,0,0,,,,Yes,Unsure,"
",2022,,,
185,10/27/2022 14:46:15,Rural,66,70,68,68.0,68.0,,,,,,,The University of Notre Dame Sydney,6.5,68.0,All,1.0,2,0,0,,,,,Unsure,"Strong portfolio
",2022,,,
186,10/27/2022 14:48:02,Non-Rural,69,60,78,69.0,71.25,The University of Western Australia,7.0,71.25,CSP,1.0,Yes,,,,,,0,4,0,,,,Yes,Well,"
",2022,,,
187,10/27/2022 14:51:37,Rural,58,66,63,62.33333333,62.5,Deakin University,6.72,62.5,CSP,1.0,Yes,,,,,,12,0,0,,,,Yes,Poorly,"
",2022,,,
188,10/27/2022 14:57:37,Rural,52,67,55,58.0,57.25,The University of Notre Dame Fremantle,6.3,58.0,CSP,1.0,Yes,,,,,,8,2,0,,Tier 3,,Yes,Well,"Clinical experience in portfolio but <2years. Lots of volunteering and variety of multidisciplinary teams.
",2022,,,
189,10/27/2022 15:03:26,Non-Rural,73,67,86,75.33333333,78.0,The University of Western Australia,6.958,78.0,CSP,2.0,No,The University of Melbourne,6.978,75.33333333,CSP Only,1.0,2,0,0,,,,Yes,Unsure,"
",2022,,,
190,10/27/2022 15:03:42,Non-Rural,69,79,58,68.66666667,66.0,The University of Notre Dame Sydney,6.5,68.66666667,CSP,1.0,Yes,,,,,,8,0,0,1st,,,Yes,Unsure,"Strong portfolio
",2022,,,
191,10/27/2022 15:05:45,Rural,69,64,61,64.66666667,63.75,,,,,,,Griffith University,7.0,63.75,All,3.0,0,0,0,4th,,,,Poorly,"Strong portfolio. Interview let me down
",2022,,,
192,10/27/2022 15:09:35,Non-Rural,57,63,70,63.33333333,65.0,Macquarie University,6.8333,65.0,FFP,5.0,Yes,,,,,,2,0,3,2nd,,,Yes,Well,"
",2022,,,
193,10/27/2022 15:10:50,Non-Rural,69,79,58,68.66666667,66.0,The University of Notre Dame Sydney,6.5,68.66666667,CSP,1.0,Yes,,,,,,8,0,0,1st,,,Yes,Unsure,"Strong Portfolio
",2022,,,
194,10/27/2022 15:11:58,Non-Rural,65,75,77,72.33333333,73.5,Australian National University,6.948,73.5,CSP,1.0,Yes,,,,,,0,0,0,3rd,,,Yes,Unsure,"
",2022,,,
195,10/27/2022 15:12:44,Non-Rural,64,77,68,69.66666667,69.25,The University of Melbourne,6.93,69.66666667,CSP,4.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
196,10/27/2022 15:15:51,Non-Rural,75,78,92,81.66666667,84.25,The University of Melbourne,7.0,81.66666667,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
197,10/27/2022 15:16:11,Non-Rural,67,69,82,72.66666667,75.0,,,,,,,Australian National University,6.719,75.0,All,1.0,0,0,0,,,,,Unsure,"
",2022,,,
198,10/27/2022 15:26:08,Non-Rural,53,76,84,71.0,74.25,The University of Western Australia,6.95,74.25,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
199,10/27/2022 15:26:25,Non-Rural,62,64,75,67.0,69.0,,,,,,,The University of Notre Dame Sydney,6.8,67.0,All,1.0,0,2,0,1st,,,,Very well,"Good portfolio strength
",2022,,,
200,10/27/2022 15:27:10,Non-Rural,58,56,92,68.66666667,74.5,The University of Western Australia,6.976,74.5,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
201,10/27/2022 15:28:16,Rural,51,66,63,60.0,60.75,Deakin University,6.77,60.75,BMP,1.0,Yes,,,,,,12,0,0,,,,Yes,Unsure,"RTS
",2022,,,
202,10/27/2022 15:29:25,Rural,64,61,69,64.66666667,65.75,The University of Queensland,6.48,64.66666667,CSP,1.0,Yes,,,,,,0,0,0,2nd,Tier 2,RMP,Unsure,Very well,"
",2022,,,
203,10/27/2022 15:31:49,Non-Rural,58,71,80,69.66666667,72.25,Macquarie University,7.0,72.25,FFP,6.0,No,Macquarie University,7.0,72.25,All,6.0,0,2,0,3rd,,,Yes,Unsure,"
",2022,,,
204,10/27/2022 15:33:10,Rural,69,50,62,60.33333333,60.75,Griffith University,6.75,60.75,CSP,2.0,No,The University of Queensland,6.962,60.33333333,All,1.0,4,0,0,,,,Yes,Well,"Non-RMP rural student
",2022,,,
205,10/27/2022 15:33:43,Non-Rural,68,64,70,67.33333333,68.0,,,,,,,The University of Queensland,6.942,67.33333333,CSP Only,2.0,0,0,0,,Tier 3,,,Unsure,"
",2022,,,
206,10/27/2022 15:39:36,Non-Rural,66,77,70,71.0,70.75,,,,,,,The University of Notre Dame Sydney,6.94,71.0,CSP & BMP Only,1.0,0,0,0,4th,,,,Very well,"
",2022,,,
207,10/27/2022 15:42:48,Non-Rural,58,62,90,70.0,75.0,The University of Melbourne,6.875,70.0,FFP,1.0,Yes,,,,,,2,0,0,,,,Yes,Unsure,"None
",2022,,,
208,10/27/2022 15:44:15,Non-Rural,69,87,58,71.33333333,68.0,Griffith University,6.7,68.0,CSP,2.0,No,The University of Queensland,6.8,71.33333333,CSP Only,1.0,0,0,0,,,,Yes,Well,"
",2022,,,
209,10/27/2022 15:44:34,Non-Rural,65,77,73,71.66666667,72.0,The University of Melbourne,6.725,71.66666667,CSP,1.0,Yes,,,,,,0,2,0,,,,Yes,Very well,"GAM
",2022,,,
210,10/27/2022 15:48:32,Non-Rural,64,69,65,66.0,65.75,,,,,,,The University of Notre Dame Fremantle,6.453,66.0,CSP Only,1.0,0,0,0,,,,,Very well,"Strong portfolio; non-rural; no WA residency bonus
",2022,,,
211,10/27/2022 15:49:59,Non-Rural,65,75,80,73.33333333,75.0,Griffith University,6.5,75.0,CSP,1.0,Yes,,,,,,0,2,0,,Tier 3,,Yes,Very well,"
",2022,,,
212,10/27/2022 16:02:16,Non-Rural,62,51,100,71.0,78.25,,,,,,,The University of Melbourne,7.0,71.0,CSP & BMP Only,1.0,2,0,0,,,,,Unsure,"
",2022,,,
213,10/27/2022 16:05:53,Non-Rural,75,68,76,73.0,73.75,The University of Western Australia,6.826,73.75,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
214,10/27/2022 16:09:07,Non-Rural,60,69,68,65.66666667,66.25,The University of Notre Dame Fremantle,6.55,65.66666667,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"WA resident and working as a dentist with experience in rural settings
",2022,,,
215,10/27/2022 16:11:20,Rural,53,54,56,54.33333333,54.75,The University of Western Australia,6.5,54.75,BMP,2.0,No,The University of Melbourne,6.7,54.33333333,CSP & BMP Only,1.0,0,0,0,,,,Yes,Unsure,"MM7 rural
",2022,,,
216,10/27/2022 16:22:49,Non-Rural,69,72,54,65.0,62.25,The University of Melbourne,7.0,65.0,CSP,3.0,Yes,,,,,,2,4,0,,,,Yes,Unsure,"PhD
",2022,,,
217,10/27/2022 16:27:41,Non-Rural,73,69,81,74.33333333,76.0,The University of Melbourne,6.953,74.33333333,CSP,1.0,Yes,,,,,,4,2,0,,,,Yes,Well,"
",2022,,,
218,10/27/2022 16:28:31,Rural,77,64,77,72.66666667,73.75,The University of Western Australia,6.67,73.75,CSP,1.0,Yes,,,,,,8,0,0,,,,Yes,Well,"
",2022,,,
219,10/27/2022 16:31:32,Non-Rural,62,69,77,69.33333333,71.25,The University of Queensland,6.9375,69.33333333,CSP,3.0,Yes,,,,,,0,0,0,,,Metro,Yes,Well,"
",2022,,,
220,10/27/2022 16:33:58,Non-Rural,72,69,63,68.0,66.75,,,,,,,The University of Queensland,7.0,68.0,CSP & BMP Only,2.0,0,0,0,2nd,,,,Well,"
",2022,,,
221,10/27/2022 16:36:45,Non-Rural,72,70,99,80.33333333,85.0,The University of Melbourne,7.0,80.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Very well,"
",2022,,,
222,10/27/2022 16:44:42,Non-Rural,71,62,77,70.0,71.75,The University of Western Australia,7.0,71.75,CSP,1.0,Yes,,,,,,0,0,0,,,,Yes,Unsure,"
",2022,,,
223,10/27/2022 16:49:04,Non-Rural,61,66,58,61.66666667,60.75,The University of Notre Dame Sydney,6.78,61.66666667,CSP,2.0,Yes,,,,,,2,0,0,4th,,,Yes,Well,"Above average portfolio
",2022,,,
224,10/27/2022 16:55:04,Non-Rural,66,61,83,70.0,73.25,The University of Western Australia,7.0,73.25,CSP,2.0,No,The University of Melbourne,7.0,70.0,CSP & BMP Only,1.0,0,0,0,,,,Yes,Unsure,"
",2022,,,
225,10/27/2022 16:56:13,Non-Rural,64,69,68,67.0,67.25,,,,,,,The University of Queensland,6.742,67.0,All,3.0,2,0,0,,Tier 3,,,Well,"
",2022,,,
226,10/27/2022 16:59:56,Non-Rural,69,82,90,80.33333333,82.75,The University of Melbourne,6.988,80.33333333,CSP,1.0,Yes,,,,,,0,2,0,,,,Yes,Unsure,"
",2022,,,
227,10/27/2022 17:02:28,Non-Rural,65,78,67,70.0,69.25,,,,,,,The University of Wollongong,5.5,69.25,All,1.0,2,0,0,4th,,,,Very poorly,"
",2022,,,
228,10/27/2022 17:07:47,Non-Rural,69,71,61,67.0,65.5,The University of Notre Dame Sydney,6.64,67.0,FFP,1.0,Yes,,,,,,0,2,0,4th,,,Yes,Poorly,"I think my portfolio was strong. i had previously interviewed with UNDS with lower scores
",2022,,,
229,10/27/2022 17:11:04,Non-Rural,67,52,72,63.66666667,65.75,,,,,,,The University of Western Australia,6.881,65.75,CSP Only,5.0,0,4,0,,,,,Very poorly,"
",2022,,,
230,10/27/2022 17:28:41,Rural,60,64,67,63.66666667,64.5,Deakin University,6.71,64.5,CSP,1.0,Yes,,,,,,8,0,0,,,,Yes,Very well,"RTS
",2022,,,
231,10/27/2022 17:30:09,Non-Rural,52,59,66,59.0,60.75,Griffith University,6.938,60.75,CSP,3.0,No,The University of Notre Dame Sydney,6.938,59.0,CSP & BMP Only,2.0,0,0,0,3rd,,,Yes,Well,"
",2022,,,
232,10/27/2022 17:34:55,Non-Rural,67,72,80,73.0,74.75,Deakin University,7.0,74.75,CSP,1.0,Yes,,,,,,6,0,0,,,,Yes,Well,"
",2022,,,
233,10/27/2022 17:39:46,Non-Rural,66,68,74,69.33333333,70.5,The University of Queensland,6.97,69.33333333,CSP,1.0,Yes,,,,,,0,0,0,,,Metro,Yes,Well,"
",2022,,,
234,10/27/2022 17:40:26,Rural,74,68,51,64.33333333,61.0,,,,,,,Griffith University,6.68,61.0,CSP & BMP Only,1.0,14,0,0,,,,,Poorly,"
",2022,,,
235,10/27/2022 17:43:38,Non-Rural,77,72,93,80.66666667,83.75,The University of Western Australia,6.2,83.75,CSP,2.0,Yes,,,,,,0,0,0,,,,Yes,Very well,"
",2022,,,
236,10/27/2022 17:50:11,Rural,54,56,64,58.0,59.5,The University of Wollongong,5.5,59.5,BMP,1.0,Yes,,,,,,0,0,0,3rd,,,Yes,Unsure,"
",2022,,,
237,10/27/2022 17:51:24,Non-Rural,58,78,70,68.66666667,69.0,,,,,,,The University of Queensland,7.0,68.66666667,CSP & BMP Only,2.0,0,2,0,,,,,Well,"
",2022,,,
238,10/27/2022 17:52:40,Non-Rural,66,59,76,67.0,69.25,The University of Western Australia,6.9,69.25,CSP,4.0,No,The University of Queensland,6.8,67.0,CSP & BMP Only,3.0,0,0,0,,Tier 3,,Unsure,Very well,"
",2022,,,
239,10/27/2022 17:55:21,Non-Rural,66,75,82,74.33333333,76.25,The University of Western Australia,6.76,76.25,CSP,1.0,Yes,,,,,,0,2,0,,,,Yes,Well,"
",2022,,,
240,10/27/2022 17:56:18,Rural,63,67,67,65.66666667,66.0,,,,,,,The University of Queensland,7.0,65.66666667,CSP Only,1.0,4,2,3,,,,,Unsure,"Did not apply RMP
",2022,,,
241,10/27/2022 17:56:44,Non-Rural,59,83,83,75.0,77.0,,,,,,,The University of Melbourne,7.0,75.0,All,1.0,0,0,0,,,,,Well,"
",2022,,,
242,10/27/2022 17:57:13,Non-Rural,54,76,62,64.0,63.5,,,,,,,The University of Queensland,7.0,64.0,All,3.0,0,2,0,1st,Tier 3,,,Unsure,"
",2022,,,
243,10/27/2022 17:57:57,Rural,73,75,76,74.66666667,75.0,The University of Queensland,6.86,74.66666667,CSP,1.0,Yes,,,,,,0,0,0,,Tier 1,RMP,Yes,Well,"
",2022,,,
244,10/27/2022 17:59:35,Rural,58,60,62,60.0,60.5,The University of Queensland,6.261,60.0,CSP,1.0,Yes,,,,,,4,0,0,1st,Tier 2,RMP,No,Well,"RMP tier 2
",2022,,,
245,10/27/2022 18:03:53,Rural,62,71,52,61.66666667,59.25,Griffith University,6.93,59.25,CSP,1.0,Yes,,,,,,6,0,0,,,,Yes,Very poorly,"
",2022,,,
246,10/27/2022 18:19:25,Rural,69,64,70,67.66666667,68.25,The University of Wollongong,5.5,68.25,CSP,1.0,Yes,,,,,,0,0,0,2nd,,,Unsure,Well,"Strong portfolio.
",2022,,,
247,10/27/2022 18:22:03,Non-Rural,64,73,87,74.66666667,77.75,The University of Queensland,6.862,74.66666667,CSP,1.0,Yes,,,,,,2,0,0,,Tier 3,Metro,Yes,Well,"
",2022,,,
248,10/27/2022 18:28:51,Non-Rural,62,68,65,65.0,65.0,Macquarie University,6.63,65.0,FFP,5.0,No,The University of Queensland,7.0,65.0,All,1.0,0,2,0,4th,Tier 3,,Yes,Unsure,"RMP applicant
",2022,,,
249,10/27/2022 18:34:12,Non-Rural,66,82,61,69.66666667,67.5,,,,,,,Macquarie University,6.8,67.5,All,6.0,0,0,0,,,,,Well,"
",2022,,,
250,10/27/2022 18:48:30,Non-Rural,67,65,63,65.0,64.5,,,,,,,The University of Wollongong,5.5,64.5,CSP & BMP Only,3.0,4,0,0,3rd,,,,Unsure,"
",2022,,,
251,10/27/2022 18:51:24,Non-Rural,59,74,65,66.0,65.75,The University of Western Australia,6.96,65.75,CSP,3.0,Yes,,,,,,0,0,0,,,,No,Unsure,"
",2022,,,
252,10/27/2022 18:52:56,Non-Rural,61,63,69,64.33333333,65.5,Deakin University,6.85,65.5,CSP,2.0,Yes,,,,,,6,0,0,,,,Yes,Well,"
",2022,,,
253,10/27/2022 18:57:56,Non-Rural,62,60,75,65.66666667,68.0,Australian National University,6.942,68.0,CSP,2.0,No,The University of Notre Dame Sydney,6.942,65.66666667,CSP & BMP Only,1.0,2,0,0,3rd,,,No,Well,"Felt like slightly above average portfolio, nil rural experience
",2022,,,
254,10/27/2022 18:59:18,Rural,74,84,79,79.0,79.0,,,,,,,The University of Melbourne,6.4,79.0,CSP Only,1.0,0,2,0,,,,,Unsure,"
",2022,,,
255,10/27/2022 19:03:18,Non-Rural,65,81,55,67.0,64.0,The University of Notre Dame Sydney,6.16,67.0,CSP,2.0,Yes,,,,,,0,0,0,4th,,,Yes,Well,"
",2022,,,
256,10/27/2022 19:14:27,Rural,58,62,60,60.0,60.0,Deakin University,6.69,60.0,CSP,1.0,Yes,,,,,,8,0,0,1st,,,Yes,Well,"
",2022,,,
257,10/27/2022 19:18:26,Rural,71,60,77,69.33333333,71.25,Australian National University,6.3,71.25,BMP,1.0,Yes,,,,,,0,0,0,,,,Yes,Poorly,"
",2022,,,
258,10/27/2022 19:24:25,Non-Rural,62,64,74,66.66666667,68.5,Griffith University,6.89,68.5,BMP,1.0,Yes,,,,,,0,0,0,,,,Yes,Well,"
",2022,,,
259,10/27/2022 19:28:20,Non-Rural,63,69,84,72.0,75.0,,,,,,,Griffith University,6.7,75.0,CSP & BMP Only,2.0,0,0,0,,,,,Well,"
",2022,,,
260,10/27/2022 19:28:41,Rural,60,60,60,60.0,60.0,The University of Queensland,5.9,60.0,CSP,1.0,Yes,,,,,,0,0,3,3rd,Tier 1,RMP,Yes,Well,"RMP Tier 1 - the spot was basically reserved for me
",2022,,,
261,10/27/2022 19:41:33,Non-Rural,68,77,84,76.33333333,78.25,Griffith University,6.6,78.25,CSP,1.0,Yes,,,,,,0,0,0,,,,No,Well,"
",2022,,,
262,10/27/2022 19:44:24,Non-Rural,72,62,72,68.66666667,69.5,,,,,,,The University of Queensland,7.0,68.66666667,CSP & BMP Only,1.0,0,0,0,3rd,,,,Well,"
",2022,,,
263,10/27/2022 19:44:42,Non-Rural,54,66,80,66.66666667,70.0,The University of Western Australia,6.741,70.0,CSP,2.0,Yes,,,,,,0,0,0,,,,No,Well,"
",2022,,,
264,10/27/2022 20:01:39,Rural,54,62,51,55.66666667,54.5,The University of Wollongong,5.5,54.5,CSP,1.0,Yes,,,,,,0,0,0,4th,,,Yes,Well,"Strong portfolio with excellent lived rural experiences
",2022,,,
265,10/27/2022 20:02:52,Non-Rural,59,71,67,65.66666667,66.0,,,,,,,The University of Queensland,7.0,65.66666667,All,3.0,0,2,0,2nd,Tier 3,,,Well,"Average Portfolio. Rural ties through family although haven’t resided there to get bonus.
",2022,,,
266,10/27/2022 20:13:02,Rural,61,60,62,61.0,61.25,The University of Notre Dame Fremantle,6.0,61.0,CSP,2.0,No,The University of Western Australia,5.9,61.25,All,1.0,0,0,0,,,,Yes,Unsure,"Strong portfolio, WA resident, rural experience
",2022,,,
